seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
JAAXKO010000102.1	13993	No terminal repeats	NA	16	11	0.9996	0.0003	4	14.7151	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCBE010000332.1	13156	No terminal repeats	NA	21	11	0.9996	0.0003	3	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
PAAV01000055.1	60581	No terminal repeats	NA	48	11	0.9996	0.0003	10	62.7167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JBDKTK010000185.1	4546	No terminal repeats	NA	4	11	0.9996	0.0003	0	4.8764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MEQM01000011.1	15211	No terminal repeats	NA	28	11	0.9996	0.0003	3	16.4246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCYM010000072.1	19699	No terminal repeats	NA	31	11	0.9996	0.0003	3	19.7902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGAJW010000058.1	5436	No terminal repeats	NA	9	11	0.9996	0.0003	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
OP074244.1	15420	ITR	NA	21	11	0.9996	0.0003	4	16.4225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAZHBO010000002.1|provirus_23642_61583	37942	Provirus	23642-61583	52	11	0.9996	0.0003	6	43.2482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_024358.1	41750	DTR	NA	41	11	0.9996	0.0003	5	22.3289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Saffermanviridae
MK072069.1	43544	No terminal repeats	NA	44	11	0.9996	0.0003	0	4.9766	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
MH622927.1	58279	No terminal repeats	NA	86	11	0.9996	0.0003	12	58.1206	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK072066.1	62243	No terminal repeats	NA	71	11	0.9996	0.0003	1	6.2653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ON456333.1	41691	No terminal repeats	NA	53	11	0.9996	0.0003	5	76.2254	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Zierdtviridae
BK051574.1	20280	No terminal repeats	NA	25	11	0.9996	0.0003	3	12.0256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SSDU01000019.1	20519	No terminal repeats	NA	30	11	0.9996	0.0003	4	29.1920	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MT104474.1	46593	DTR	NA	60	11	0.9996	0.0003	15	64.5822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK892711.1	44698	DTR	NA	78	11	0.9996	0.0003	5	49.9013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MT657339.1	63173	No terminal repeats	NA	87	11	0.9996	0.0003	8	86.3058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DNBL01000349.1	15981	No terminal repeats	NA	15	11	0.9996	0.0003	6	18.3308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAGGQV010000015.1	14646	No terminal repeats	NA	24	11	0.9996	0.0003	1	13.6212	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
NZ_NUEL01000085.1	13684	No terminal repeats	NA	22	11	0.9996	0.0003	1	16.1177	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
MG269973.1	38840	No terminal repeats	NA	48	11	0.9996	0.0003	3	26.2674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
PBYV01000032.1	20610	No terminal repeats	NA	27	11	0.9996	0.0003	9	33.8735	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK018285.1	16960	ITR	NA	19	11	0.9996	0.0003	3	18.5426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
PAPA01000017.1	60596	No terminal repeats	NA	85	11	0.9996	0.0003	20	71.0052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RHBH01000012.1	36713	No terminal repeats	NA	33	11	0.9996	0.0003	10	42.2907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_021788.1	62888	No terminal repeats	NA	48	11	0.9996	0.0003	2	51.6652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAPJNE010000272.1	1316	No terminal repeats	NA	3	11	0.9996	0.0003	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
OP074819.1	16545	No terminal repeats	NA	21	11	0.9996	0.0003	6	18.5364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CP009574.1|provirus_1_34657	34657	Provirus	1-34657	54	11	0.9996	0.0003	8	24.0918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_004678.1	16784	ITR	NA	20	11	0.9996	0.0003	2	25.3660	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Rountreeviridae
NZ_NUIO01000079.1	14408	No terminal repeats	NA	23	11	0.9996	0.0003	1	16.2934	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
BK057953.1	14712	No terminal repeats	NA	17	11	0.9996	0.0003	3	17.4902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK026342.1	14542	No terminal repeats	NA	18	11	0.9996	0.0003	3	12.9387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR798294.1	60569	No terminal repeats	NA	82	11	0.9996	0.0003	25	122.3975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAQWED010000001.1	45109	No terminal repeats	NA	61	11	0.9996	0.0003	12	50.3650	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCBE010000540.1	16222	ITR	NA	25	11	0.9996	0.0003	3	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK032721.1	42364	No terminal repeats	NA	58	11	0.9996	0.0003	3	17.5473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAUZPX010000090.1	7287	No terminal repeats	NA	15	11	0.9996	0.0003	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
PP212902.1	18318	ITR	NA	22	11	0.9996	0.0003	3	23.9690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Rountreeviridae
LR796875.1	38582	No terminal repeats	NA	62	11	0.9996	0.0003	3	23.6596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MG752970.1	63773	No terminal repeats	NA	68	11	0.9996	0.0003	8	60.5359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK059131.1	47455	No terminal repeats	NA	57	11	0.9996	0.0003	5	33.2909	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MT364305.1	60527	No terminal repeats	NA	55	11	0.9996	0.0003	7	8.9287	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae
SOJH01000736.1	3182	No terminal repeats	NA	4	11	0.9996	0.0003	1	4.0541	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_005360.1	16473	No terminal repeats	NA	31	11	0.9996	0.0003	1	38.3826	Viruses;;;;;;Fuselloviridae
MK892736.1	56862	No terminal repeats	NA	63	11	0.9996	0.0003	2	59.2594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796420.1	60473	No terminal repeats	NA	86	11	0.9996	0.0003	2	94.0992	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK039483.1	16096	ITR	NA	23	11	0.9996	0.0003	3	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAFWHM010000026.1	5190	No terminal repeats	NA	11	11	0.9996	0.0003	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK051693.1	60638	No terminal repeats	NA	51	11	0.9996	0.0003	1	21.6705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZGJ01000009.1	19342	No terminal repeats	NA	19	11	0.9996	0.0003	1	15.0597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK026416.1	13417	No terminal repeats	NA	17	11	0.9996	0.0003	3	17.0872	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR798460.1	45202	No terminal repeats	NA	70	11	0.9996	0.0003	4	19.5872	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAAKGO010000015.1	53482	No terminal repeats	NA	82	11	0.9996	0.0003	9	45.5303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAGINP010000001.1|provirus_27953_63996	36044	Provirus	27953-63996	44	11	0.9996	0.0003	8	29.8918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK014698.1	19597	No terminal repeats	NA	23	11	0.9996	0.0003	3	23.6870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DOWI01000115.1	32699	No terminal repeats	NA	57	11	0.9996	0.0003	9	43.9305	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796237.1	61628	No terminal repeats	NA	81	11	0.9996	0.0003	6	72.9364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RFPU01000039.1	11341	No terminal repeats	NA	13	11	0.9996	0.0003	6	21.4048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
JAFRDD010000167.1	20265	No terminal repeats	NA	37	11	0.9996	0.0003	1	14.2149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_048740.1	19428	No terminal repeats	NA	28	11	0.9996	0.0003	3	27.2391	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_KB442455.1|provirus_20982_61321	40340	Provirus	20982-61321	60	11	0.9996	0.0003	7	35.2051	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK036080.1	17530	ITR	NA	20	11	0.9996	0.0003	5	16.1750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_LMQT01000001.1|provirus_24213_60994	36782	Provirus	24213-60994	45	11	0.9996	0.0003	0	23.0428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_QTPW01000007.1|provirus_26132_62177	36046	Provirus	26132-62177	54	11	0.9996	0.0003	5	44.9060	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK500609.1	31840	No terminal repeats	NA	28	11	0.9996	0.0003	1	6.4113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAYCLI010000120.1|provirus_3_38383	38381	Provirus	3-38383	52	11	0.9996	0.0003	6	41.9247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK059098.1	25730	No terminal repeats	NA	47	11	0.9996	0.0003	6	34.4814	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGBYG010000070.1	7755	No terminal repeats	NA	14	11	0.9996	0.0003	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK041697.1	13797	No terminal repeats	NA	21	11	0.9996	0.0003	7	13.6056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_RXJN01000061.1|provirus_14813_56512	41700	Provirus	14813-56512	44	11	0.9996	0.0003	2	31.5331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DRFP01000137.1	16521	No terminal repeats	NA	25	11	0.9996	0.0003	1	7.6126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK047473.1	48574	No terminal repeats	NA	62	11	0.9996	0.0003	4	25.0287	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796415.1	36473	No terminal repeats	NA	54	11	0.9996	0.0003	1	11.4905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCAQ010000015.1	16442	ITR	NA	30	11	0.9996	0.0003	3	16.4880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_042132.1	61670	No terminal repeats	NA	76	11	0.9996	0.0003	6	86.6696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_075973.1	37031	ITR	NA	27	11	0.9996	0.0003	15	36.0125	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
NZ_DALZIG010000009.1|provirus_22981_61540	38560	Provirus	22981-61540	57	11	0.9996	0.0003	9	49.7394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_RYYR01000002.1|provirus_3_39174	39172	Provirus	3-39174	62	11	0.9996	0.0003	11	53.4257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
PAMM01000035.1	19209	No terminal repeats	NA	17	11	0.9996	0.0003	8	25.1936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_027348.2	60430	No terminal repeats	NA	80	11	0.9996	0.0003	4	53.2028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
NZ_JAVSPC010000041.1	18097	ITR	NA	20	11	0.9996	0.0003	2	27.6271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Rountreeviridae
LC597490.1	51170	No terminal repeats	NA	74	11	0.9996	0.0003	3	18.9185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK170447.1	57665	No terminal repeats	NA	78	11	0.9996	0.0003	3	39.6167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796696.1	60755	No terminal repeats	NA	66	11	0.9995	0.0003	2	21.5989	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAOMIO010000002.1	10604	No terminal repeats	NA	10	11	0.9995	0.0003	4	17.0828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DATCQX010001001.1|provirus_33_35403	35371	Provirus	33-35403	45	11	0.9995	0.0003	9	41.3556	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAHSPF010000002.1|provirus_3_38718	38716	Provirus	3-38718	56	11	0.9995	0.0003	8	52.7738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796388.1	60602	No terminal repeats	NA	110	11	0.9995	0.0003	12	75.1594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_FQYI01000008.1|provirus_3_36291	36289	Provirus	3-36291	49	11	0.9995	0.0003	7	40.8826	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JABDMT010000092.1	3132	No terminal repeats	NA	9	11	0.9995	0.0003	0	11.6953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_027399.1	43110	No terminal repeats	NA	36	11	0.9995	0.0003	2	39.7857	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGBVS010000120.1	5297	No terminal repeats	NA	8	11	0.9995	0.0003	2	5.3452	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK043980.1	12672	No terminal repeats	NA	17	11	0.9995	0.0003	3	13.4168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK039347.1	14788	No terminal repeats	NA	16	11	0.9995	0.0003	3	18.5745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DPHC01000024.1	55931	No terminal repeats	NA	45	11	0.9995	0.0003	13	64.8535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK803322.1	59557	No terminal repeats	NA	88	11	0.9995	0.0003	11	61.8194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SEGT01000162.1	2674	No terminal repeats	NA	3	11	0.9995	0.0003	0	3.0847	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_VDDA01000002.1|provirus_573_45098	44526	Provirus	573-45098	64	11	0.9995	0.0003	11	50.2583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCAQ010000016.1	18208	ITR	NA	27	11	0.9995	0.0003	4	13.3042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAMAVP010000019.1	14150	No terminal repeats	NA	25	11	0.9995	0.0003	1	15.6025	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
MN695334.1	33668	No terminal repeats	NA	24	11	0.9995	0.0003	4	34.6366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
MK113949.1	41683	No terminal repeats	NA	58	11	0.9995	0.0003	8	24.4944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZRO01000042.1	8735	No terminal repeats	NA	10	11	0.9995	0.0003	3	16.7020	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NZ_BCMH01000012.1|provirus_2_37964	37963	Provirus	2-37964	62	11	0.9995	0.0003	8	32.4758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RGCK01000585.1	1771	No terminal repeats	NA	3	11	0.9995	0.0003	1	2.9188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK016086.1	60956	No terminal repeats	NA	105	11	0.9995	0.0003	1	31.2656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAVXLF010000001.1	60557	No terminal repeats	NA	94	11	0.9995	0.0003	14	50.3207	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QFQL01000019.1|provirus_19611_61212	41602	Provirus	19611-61212	73	11	0.9995	0.0003	11	38.2565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK051681.1	12864	No terminal repeats	NA	21	11	0.9995	0.0003	2	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_022751.1	42480	No terminal repeats	NA	37	11	0.9995	0.0003	4	25.6826	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Saffermanviridae
JAGCOX010000063.1	25216	No terminal repeats	NA	40	11	0.9995	0.0003	7	25.8401	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796327.1	35479	No terminal repeats	NA	50	11	0.9995	0.0003	5	27.0346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAOLFF010000004.1	11750	No terminal repeats	NA	16	11	0.9995	0.0003	5	26.9228	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JALPRX010000165.1	13403	No terminal repeats	NA	12	11	0.9995	0.0003	3	15.6855	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_055061.1	17253	No terminal repeats	NA	29	11	0.9995	0.0003	0	5.1970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_031008.1	17861	ITR	NA	22	11	0.9995	0.0003	3	26.5662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Rountreeviridae
NZ_JAQTPQ010000267.1	4610	No terminal repeats	NA	5	11	0.9995	0.0003	2	6.1953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_DFLS01000009.1|provirus_18107_59176	41070	Provirus	18107-59176	71	11	0.9995	0.0003	11	56.4450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JBEVXU010000053.1|provirus_284_19644	19361	Provirus	284-19644	40	11	0.9995	0.0003	0	10.1483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAFCZZ010000010.1	15859	No terminal repeats	NA	34	11	0.9995	0.0003	0	13.4915	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR798249.1	33532	No terminal repeats	NA	54	11	0.9995	0.0003	5	36.8688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CADFGL010000080.1	4753	No terminal repeats	NA	5	11	0.9995	0.0003	0	5.0399	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK037364.1	14163	No terminal repeats	NA	20	11	0.9995	0.0003	3	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_009989.1	27751	ITR	NA	24	11	0.9995	0.0003	7	27.4863	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
JAVEZW010000012.1	35322	No terminal repeats	NA	50	11	0.9995	0.0003	8	44.1008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CP030771.1|provirus_2_37430	37429	Provirus	2-37430	48	11	0.9995	0.0003	11	61.4830	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK045733.1	27466	No terminal repeats	NA	23	11	0.9995	0.0003	4	22.3384	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CP016447.1	61073	No terminal repeats	NA	77	11	0.9995	0.0003	8	66.1863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JBAZQQ010000013.1	36414	No terminal repeats	NA	56	11	0.9995	0.0003	4	13.8572	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CP152417.1|provirus_16902_61564	44663	Provirus	16902-61564	59	11	0.9995	0.0003	11	52.2712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_055060.1	18266	ITR	NA	33	11	0.9995	0.0003	0	6.8515	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAPJNE010000659.1	1451	No terminal repeats	NA	3	11	0.9995	0.0003	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NHDP01000001.1	39744	No terminal repeats	NA	41	11	0.9995	0.0003	8	63.7649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
JACNJA010000491.1	11999	No terminal repeats	NA	13	11	0.9995	0.0003	2	20.5653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_024451.1	60809	No terminal repeats	NA	67	11	0.9995	0.0003	2	25.5233	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
BK029096.1	14144	No terminal repeats	NA	15	11	0.9995	0.0003	3	18.5745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_012530.1	60794	No terminal repeats	NA	86	11	0.9995	0.0003	8	52.5715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae
JBDRRX010000202.1	40991	No terminal repeats	NA	79	11	0.9995	0.0003	6	26.4644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK047030.1	14520	No terminal repeats	NA	16	11	0.9995	0.0003	3	17.0872	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MT863727.1	55761	No terminal repeats	NA	58	11	0.9995	0.0003	12	61.5943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR796938.1	49243	No terminal repeats	NA	63	11	0.9995	0.0003	3	15.5254	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAXFPW010000026.1	12061	No terminal repeats	NA	19	11	0.9995	0.0003	4	18.6445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_AP018907.1|provirus_1_36285	36285	Provirus	1-36285	45	11	0.9995	0.0003	5	28.5464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RGDD01000025.1	32711	No terminal repeats	NA	53	11	0.9995	0.0003	14	66.0758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_015717.1|provirus_12755_61474	48720	Provirus	12755-61474	72	11	0.9995	0.0003	7	36.2848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAFWCC010000017.1	16150	ITR	NA	19	11	0.9995	0.0003	4	12.6907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
AY848684.1	14935	ITR	NA	26	11	0.9995	0.0003	6	17.9885	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
MZ603080.1	35636	No terminal repeats	NA	34	11	0.9995	0.0003	17	37.8022	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
NZ_AKKB01000094.1	13935	No terminal repeats	NA	29	11	0.9995	0.0003	1	10.4842	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
MN830296.1	61226	No terminal repeats	NA	63	11	0.9995	0.0003	4	8.0438	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;;;
JAPKXG010000031.1	15572	No terminal repeats	NA	23	11	0.9995	0.0003	3	15.3403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_NKDB02000002.1|provirus_26820_61376	34557	Provirus	26820-61376	48	11	0.9995	0.0003	8	37.9508	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_014637.1	62612	No terminal repeats	NA	52	11	0.9995	0.0003	0	9.7491	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
MG592624.1	28145	No terminal repeats	NA	42	11	0.9995	0.0003	2	13.8627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
