Unnamed: 0,Hit,%I,aln_hit,E-value,Bit-Score,len(Qry),len(aln),%aln,Database,Method,TP
5970,MBB13292.1,20.408,147.0,2.21e-19,89.7,163,146.0,0.8957055214723927,nr,PSI-BLAST,DSL-LC02
5971,NWJ44037.1,23.438,128.0,2.85e-19,90.9,163,116.0,0.7116564417177914,nr,PSI-BLAST,DSL-LC02
5972,NDB59776.1,21.094,128.0,3.02e-19,90.1,163,101.0,0.6196319018404908,nr,PSI-BLAST,DSL-LC02
5973,OUV20472.1,18.519,162.0,3.02e-19,90.5,163,137.0,0.8404907975460123,nr,PSI-BLAST,DSL-LC02
5974,YP_009844533.1,17.033,182.0,3.57e-19,90.9,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
5975,QEG05439.1,17.816,174.0,3.77e-19,92.0,163,149.0,0.9141104294478528,nr,PSI-BLAST,DSL-LC02
5976,DAV92706.1,17.791,163.0,3.91e-19,91.6,163,144.0,0.8834355828220859,nr,PSI-BLAST,DSL-LC02
5977,MBL19123.1,19.608,153.0,3.95e-19,90.5,163,128.0,0.7852760736196319,nr,PSI-BLAST,DSL-LC02
5978,YP_009836947.1,15.301,183.0,4.12e-19,92.0,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
5979,ATV46198.1,18.717,187.0,4.18e-19,90.5,163,156.0,0.9570552147239264,nr,PSI-BLAST,DSL-LC02
5980,DAK39760.1,14.815,189.0,4.34e-19,90.5,163,153.0,0.9386503067484664,nr,PSI-BLAST,DSL-LC02
5981,MDB4786179.1,19.883,171.0,4.4e-19,90.1,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
5982,QPB08876.1,16.393,183.0,4.46e-19,92.0,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
5983,MBU95079.1,20.958,167.0,5.22e-19,90.1,163,141.0,0.8650306748466258,nr,PSI-BLAST,DSL-LC02
5984,YP_010650127.1,17.391,184.0,5.31e-19,91.6,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
5985,GIS16914.1,19.497,159.0,5.32e-19,90.1,163,135.0,0.8282208588957055,nr,PSI-BLAST,DSL-LC02
5986,YP_009143037.1,17.368,190.0,5.64e-19,90.1,163,157.0,0.9631901840490796,nr,PSI-BLAST,DSL-LC02
5987,YP_009190323.1,17.391,184.0,5.79e-19,91.6,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
5988,YP_007235979.1,17.391,184.0,5.87e-19,91.6,163,159.0,0.9754601226993864,nr,PSI-BLAST,DSL-LC02
5989,MAL87218.1,17.791,163.0,5.93e-19,89.7,163,136.0,0.8343558282208589,nr,PSI-BLAST,DSL-LC02
5990,DAI10712.1,17.178,163.0,6.78e-19,90.1,163,144.0,0.8834355828220859,nr,PSI-BLAST,DSL-LC02
5991,YP_009217541.1,15.607,173.0,7.88e-19,89.3,163,149.0,0.9141104294478528,nr,PSI-BLAST,DSL-LC02
5992,YP_009203885.1,15.301,183.0,7.96e-19,91.3,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
5993,WWQ13025.1,15.909,176.0,9.88e-19,91.3,163,150.0,0.9202453987730062,nr,PSI-BLAST,DSL-LC02
5994,QYN80598.1,16.304,184.0,1.02e-18,90.9,163,159.0,0.9754601226993864,nr,PSI-BLAST,DSL-LC02
5995,MBT4662206.1,22.4,125.0,1.15e-18,89.3,163,113.0,0.6932515337423313,nr,PSI-BLAST,DSL-LC02
5996,WP_347573077.1,23.485,132.0,1.24e-18,89.3,163,108.0,0.6625766871165644,nr,PSI-BLAST,DSL-LC02
5997,NDG29042.1,19.209,177.0,1.44e-18,88.9,163,150.0,0.9202453987730062,nr,PSI-BLAST,DSL-LC02
5998,YP_004009772.1,14.857,175.0,1.55e-18,90.5,163,149.0,0.9141104294478528,nr,PSI-BLAST,DSL-LC02
5999,QQV89587.1,17.391,184.0,1.62e-18,90.5,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6000,TXG86101.1,20.312,128.0,1.69e-18,88.9,163,106.0,0.6503067484662577,nr,PSI-BLAST,DSL-LC02
6001,NDB60569.1,19.018,163.0,1.7e-18,88.2,163,129.0,0.7914110429447853,nr,PSI-BLAST,DSL-LC02
6002,YP_007010812.1,15.607,173.0,1.93e-18,90.1,163,149.0,0.9141104294478528,nr,PSI-BLAST,DSL-LC02
6003,AUR86065.1,14.375,160.0,2.03e-18,88.6,163,141.0,0.8650306748466258,nr,PSI-BLAST,DSL-LC02
6004,APU01937.1,15.607,173.0,2.26e-18,90.1,163,149.0,0.9141104294478528,nr,PSI-BLAST,DSL-LC02
6005,WPK28981.1,17.222,180.0,2.4e-18,92.0,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6006,MDB4372907.1,19.136,162.0,2.48e-18,88.2,163,137.0,0.8404907975460123,nr,PSI-BLAST,DSL-LC02
6007,CAB4133015.1,19.149,141.0,2.56e-18,88.6,163,119.0,0.7300613496932515,nr,PSI-BLAST,DSL-LC02
6008,YP_010089465.1,16.393,183.0,2.6e-18,88.2,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6009,UGO48219.1,15.847,183.0,2.75e-18,88.9,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6010,YP_010090579.1,18.033,183.0,2.8e-18,89.7,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6011,NDB59520.1,19.88,166.0,2.9e-18,87.8,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
6012,MDA7494788.1,17.241,174.0,3.06e-18,87.8,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
6013,MCK9369128.1,19.444,144.0,3.13e-18,88.2,163,113.0,0.6932515337423313,nr,PSI-BLAST,DSL-LC02
6014,WP_110203416.1,15.847,183.0,3.21e-18,89.7,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6015,MBA94843.1,17.778,180.0,3.37e-18,87.8,163,152.0,0.9325153374233128,nr,PSI-BLAST,DSL-LC02
6016,MAV28707.1,20.261,153.0,3.4e-18,87.8,163,129.0,0.7914110429447853,nr,PSI-BLAST,DSL-LC02
6017,UYD57413.1,16.092,174.0,3.47e-18,89.3,163,150.0,0.9202453987730062,nr,PSI-BLAST,DSL-LC02
6018,NBO71109.1,19.565,138.0,4.18e-18,86.6,163,116.0,0.7116564417177914,nr,PSI-BLAST,DSL-LC02
6019,MCH2508301.1,18.367,196.0,4.6e-18,87.8,163,159.0,0.9754601226993864,nr,PSI-BLAST,DSL-LC02
6020,QQM13896.1,18.919,185.0,5.71e-18,88.9,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6021,QMP18787.1,17.935,184.0,6.67e-18,88.9,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6022,YP_010100291.1,18.478,184.0,7.29e-18,88.9,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6023,MDA0778880.1,20.69,145.0,7.34e-18,87.0,163,118.0,0.7239263803680982,nr,PSI-BLAST,DSL-LC02
6024,UPW39251.1,16.393,183.0,7.37e-18,88.6,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6025,HIJ51414.1,20.349,172.0,7.88e-18,87.4,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
6026,HIF60666.1,17.91,201.0,8.3e-18,87.4,163,157.0,0.9631901840490796,nr,PSI-BLAST,DSL-LC02
6027,MAE55833.1,20.155,129.0,8.46e-18,85.5,163,107.0,0.656441717791411,nr,PSI-BLAST,DSL-LC02
6028,NDB58220.1,18.939,132.0,9.72e-18,86.2,163,107.0,0.656441717791411,nr,PSI-BLAST,DSL-LC02
6029,YP_010090862.1,17.021,188.0,1.04e-17,88.2,163,159.0,0.9754601226993864,nr,PSI-BLAST,DSL-LC02
6030,QQG32119.1,14.754,183.0,1.18e-17,88.2,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6031,NBP55030.1,17.297,185.0,1.2e-17,86.6,163,157.0,0.9631901840490796,nr,PSI-BLAST,DSL-LC02
6032,QJT71872.1,18.579,183.0,1.33e-17,88.2,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6033,YP_009883868.1,14.13,184.0,1.37e-17,87.8,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6034,YP_009211588.1,16.848,184.0,1.51e-17,87.8,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6035,YP_009279999.1,16.848,184.0,1.65e-17,87.8,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6036,MEK9888327.1,26.087,92.0,1.67e-17,84.3,163,87.0,0.5337423312883436,nr,PSI-BLAST,DSL-LC02
6037,WP_247010985.1,17.518,137.0,1.68e-17,87.8,163,116.0,0.7116564417177914,nr,PSI-BLAST,DSL-LC02
6038,MDA7837418.1,15.432,162.0,1.74e-17,85.9,163,137.0,0.8404907975460123,nr,PSI-BLAST,DSL-LC02
6039,ZHBPT9,17.518,137.0,1.79e-17,87.0,163,116.0,0.7116564417177914,nr,PSI-BLAST,DSL-LC02
6040,YP_009005429.1,15.169,178.0,1.99e-17,87.8,163,153.0,0.9386503067484664,nr,PSI-BLAST,DSL-LC02
6041,QOI66645.1,14.754,183.0,2.27e-17,87.4,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6042,QAY01316.1,17.514,177.0,2.43e-17,88.2,163,153.0,0.9386503067484664,nr,PSI-BLAST,DSL-LC02
6043,MAI17818.1,21.019,157.0,2.44e-17,85.5,163,134.0,0.8220858895705522,nr,PSI-BLAST,DSL-LC02
6044,QBX32828.1,17.714,175.0,2.5e-17,87.0,163,151.0,0.9263803680981596,nr,PSI-BLAST,DSL-LC02
6045,MFA6198908.1,18.857,175.0,2.54e-17,85.5,163,147.0,0.901840490797546,nr,PSI-BLAST,DSL-LC02
6046,YP_010095095.1,16.94,183.0,2.64e-17,87.4,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6047,HIJ10602.1,20.118,169.0,2.91e-17,85.9,163,139.0,0.852760736196319,nr,PSI-BLAST,DSL-LC02
6048,WCZ66410.1,16.0,175.0,3.19e-17,87.0,163,151.0,0.9263803680981596,nr,PSI-BLAST,DSL-LC02
6049,MCK5020963.1,18.831,154.0,4e-17,84.7,163,131.0,0.803680981595092,nr,PSI-BLAST,DSL-LC02
6050,MBR48132.1,16.561,157.0,4.24e-17,85.1,163,130.0,0.7975460122699386,nr,PSI-BLAST,DSL-LC02
6051,QIW87128.1,20.904,177.0,4.5e-17,87.4,163,155.0,0.950920245398773,nr,PSI-BLAST,DSL-LC02
6052,HRC96190.1,17.514,177.0,4.62e-17,84.7,163,155.0,0.950920245398773,nr,PSI-BLAST,DSL-LC02
6053,WJZ28044.1,15.135,185.0,4.74e-17,86.6,163,159.0,0.9754601226993864,nr,PSI-BLAST,DSL-LC02
6054,WP_349043722.1,16.292,178.0,4.97e-17,86.6,163,152.0,0.9325153374233128,nr,PSI-BLAST,DSL-LC02
6055,YP_004010294.1,17.838,185.0,5.91e-17,86.2,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6056,QPB12446.1,18.478,184.0,7.34e-17,85.9,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6057,WNL63094.1,16.667,180.0,8.3e-17,86.6,163,156.0,0.9570552147239264,nr,PSI-BLAST,DSL-LC02
6058,MAC71623.1,20.571,175.0,1.19e-16,85.1,163,146.0,0.8957055214723927,nr,PSI-BLAST,DSL-LC02
6059,MAE56250.1,20.952,105.0,1.35e-16,82.0,163,95.0,0.5828220858895705,nr,PSI-BLAST,DSL-LC02
6060,QQK88298.1,14.124,177.0,1.77e-16,84.7,163,152.0,0.9325153374233128,nr,PSI-BLAST,DSL-LC02
6061,YP_009595607.1,19.136,162.0,1.8e-16,83.9,163,132.0,0.8098159509202454,nr,PSI-BLAST,DSL-LC02
6062,YP_007501177.1,15.847,183.0,1.85e-16,85.1,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6063,MBV23012.1,19.136,162.0,2.02e-16,83.2,163,137.0,0.8404907975460123,nr,PSI-BLAST,DSL-LC02
6064,HBO18537.1,23.022,139.0,2.04e-16,82.4,163,108.0,0.6625766871165644,nr,PSI-BLAST,DSL-LC02
6065,HCS4649776.1,18.248,137.0,2.29e-16,81.6,163,116.0,0.7116564417177914,nr,PSI-BLAST,DSL-LC02
6066,OUX54427.1,20.118,169.0,2.63e-16,83.2,163,149.0,0.9141104294478528,nr,PSI-BLAST,DSL-LC02
6067,MDP7365881.1,21.101,109.0,2.78e-16,81.2,163,109.0,0.6687116564417178,nr,PSI-BLAST,DSL-LC02
6068,CAB4131492.1,22.881,118.0,3.06e-16,83.6,163,107.0,0.656441717791411,nr,PSI-BLAST,DSL-LC02
6069,MDP7367169.1,20.175,114.0,4.21e-16,82.0,163,114.0,0.6993865030674846,nr,PSI-BLAST,DSL-LC02
6070,MDE1868141.1,25.397,126.0,4.38e-16,82.8,163,104.0,0.6380368098159509,nr,PSI-BLAST,DSL-LC02
6071,DAR80535.1,16.364,165.0,4.42e-16,82.8,163,132.0,0.8098159509202454,nr,PSI-BLAST,DSL-LC02
6072,MFA7408234.1,19.186,172.0,4.43e-16,82.4,163,148.0,0.9079754601226994,nr,PSI-BLAST,DSL-LC02
6073,NBP58505.1,19.412,170.0,4.68e-16,82.0,163,146.0,0.8957055214723927,nr,PSI-BLAST,DSL-LC02
6074,MEG1902988.1,18.539,178.0,4.76e-16,83.2,163,152.0,0.9325153374233128,nr,PSI-BLAST,DSL-LC02
6075,HET8688091.1,18.497,173.0,4.82e-16,82.4,163,146.0,0.8957055214723927,nr,PSI-BLAST,DSL-LC02
6076,QZI94395.1,14.451,173.0,5.09e-16,82.4,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
6077,AFN37562.1,17.355,121.0,6.67e-16,80.5,163,102.0,0.6257668711656442,nr,PSI-BLAST,DSL-LC02
6078,HYT41710.1,20.408,196.0,7.17e-16,82.4,163,147.0,0.901840490797546,nr,PSI-BLAST,DSL-LC02
6079,HET8685922.1,18.497,173.0,7.34e-16,82.0,163,146.0,0.8957055214723927,nr,PSI-BLAST,DSL-LC02
6080,YP_003969617.1,17.647,170.0,8.65e-16,83.9,163,146.0,0.8957055214723927,nr,PSI-BLAST,DSL-LC02
6081,MDB4339469.1,17.089,158.0,9.49e-16,81.6,163,133.0,0.8159509202453987,nr,PSI-BLAST,DSL-LC02
6082,ATI17395.1,17.47,166.0,1.14e-15,83.6,163,144.0,0.8834355828220859,nr,PSI-BLAST,DSL-LC02
6083,QFR55786.1,17.045,176.0,1.19e-15,82.8,163,150.0,0.9202453987730062,nr,PSI-BLAST,DSL-LC02
6084,DAU51931.1,18.902,164.0,1.22e-15,81.2,163,129.0,0.7914110429447853,nr,PSI-BLAST,DSL-LC02
6085,DAV42544.1,15.607,173.0,1.24e-15,81.2,163,143.0,0.8773006134969326,nr,PSI-BLAST,DSL-LC02
6086,NBV11464.1,19.118,136.0,1.26e-15,80.1,163,112.0,0.6871165644171779,nr,PSI-BLAST,DSL-LC02
6087,WP_379767607.1,17.978,178.0,1.27e-15,82.8,163,152.0,0.9325153374233128,nr,PSI-BLAST,DSL-LC02
6088,BCU98394.1,19.259,135.0,1.4e-15,81.2,163,134.0,0.8220858895705522,nr,PSI-BLAST,DSL-LC02
6089,DAH33774.1,15.254,177.0,1.62e-15,80.5,163,157.0,0.9631901840490796,nr,PSI-BLAST,DSL-LC02
6090,NP_944079.1,17.059,170.0,1.8e-15,83.2,163,146.0,0.8957055214723927,nr,PSI-BLAST,DSL-LC02
6091,HIJ11898.1,21.094,128.0,1.91e-15,81.2,163,105.0,0.6441717791411042,nr,PSI-BLAST,DSL-LC02
6092,RTK97643.1,21.264,174.0,1.92e-15,80.9,163,147.0,0.901840490797546,nr,PSI-BLAST,DSL-LC02
6093,YP_004300953.1,16.949,177.0,1.93e-15,83.2,163,153.0,0.9386503067484664,nr,PSI-BLAST,DSL-LC02
6094,BCU98190.1,30.12,83.0,2.05e-15,77.8,163,82.0,0.5030674846625767,nr,PSI-BLAST,DSL-LC02
6095,XCO69798.1,18.841,138.0,2.15e-15,79.7,163,112.0,0.6871165644171779,nr,PSI-BLAST,DSL-LC02
6096,QDH49043.1,16.384,177.0,2.9e-15,82.0,163,151.0,0.9263803680981596,nr,PSI-BLAST,DSL-LC02
6097,MDX1532762.1,17.778,180.0,3.02e-15,80.5,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
6098,WPJ21176.1,15.819,177.0,3.97e-15,83.2,163,152.0,0.9325153374233128,nr,PSI-BLAST,DSL-LC02
6099,QPI17848.1,15.819,177.0,4.26e-15,81.2,163,151.0,0.9263803680981596,nr,PSI-BLAST,DSL-LC02
6100,MBC8442953.1,20.33,182.0,4.85e-15,80.5,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
6101,HIH06061.1,16.912,136.0,5.56e-15,78.5,163,114.0,0.6993865030674846,nr,PSI-BLAST,DSL-LC02
6102,DAT28482.1,18.797,133.0,6.61e-15,79.3,163,111.0,0.6809815950920245,nr,PSI-BLAST,DSL-LC02
6103,DAV25782.1,16.867,166.0,6.89e-15,79.3,163,141.0,0.8650306748466258,nr,PSI-BLAST,DSL-LC02
6104,MBL40105.1,18.548,124.0,7.28e-15,77.8,163,123.0,0.754601226993865,nr,PSI-BLAST,DSL-LC02
6105,QPI13966.1,16.304,184.0,8.19e-15,80.5,163,158.0,0.9693251533742332,nr,PSI-BLAST,DSL-LC02
6106,QMP83605.1,16.766,167.0,1.23e-14,79.7,163,142.0,0.8711656441717791,nr,PSI-BLAST,DSL-LC02
6107,YP_009099867.1,17.054,129.0,1.5e-14,78.5,163,106.0,0.6503067484662577,nr,PSI-BLAST,DSL-LC02
6108,YP_010662674.1,17.054,129.0,1.59e-14,78.2,163,106.0,0.6503067484662577,nr,PSI-BLAST,DSL-LC02
6109,BCU98189.1,25.61,82.0,1.65e-14,75.5,163,78.0,0.4785276073619632,nr,PSI-BLAST,DSL-LC02
6110,YP_010661214.1,14.57,151.0,2.54e-14,78.2,163,128.0,0.7852760736196319,nr,PSI-BLAST,DSL-LC02
6111,CAI3971074.1,14.535,172.0,3.11e-14,77.8,163,149.0,0.9141104294478528,nr,PSI-BLAST,DSL-LC02
6112,HAI43122.1,16.667,102.0,4.47e-14,76.2,163,97.0,0.5950920245398773,nr,PSI-BLAST,DSL-LC02
6113,MEO1955282.1,17.886,123.0,4.78e-14,75.1,163,100.0,0.6134969325153374,nr,PSI-BLAST,DSL-LC02
6114,YP_010662947.1,14.103,156.0,8e-14,76.6,163,133.0,0.8159509202453987,nr,PSI-BLAST,DSL-LC02
6115,NCA22666.1,28.049,82.0,8.58e-14,75.5,163,82.0,0.5030674846625767,nr,PSI-BLAST,DSL-LC02
6116,YP_010107304.1,14.286,147.0,1.17e-13,76.2,163,124.0,0.7607361963190185,nr,PSI-BLAST,DSL-LC02
6117,NDB84524.1,25.49,102.0,1.18e-13,74.3,163,102.0,0.6257668711656442,nr,PSI-BLAST,DSL-LC02
6118,NDB61892.1,21.831,142.0,1.2e-13,75.5,163,118.0,0.7239263803680982,nr,PSI-BLAST,DSL-LC02
6119,MDA9002828.1,18.519,189.0,1.47e-13,76.2,163,156.0,0.9570552147239264,nr,PSI-BLAST,DSL-LC02
6120,QMP83437.1,16.667,174.0,4.64e-13,75.5,163,151.0,0.9263803680981596,nr,PSI-BLAST,DSL-LC02
6121,QMP82979.1,16.867,166.0,5.12e-13,75.1,163,141.0,0.8650306748466258,nr,PSI-BLAST,DSL-LC02
6122,YP_009099002.1,20.725,193.0,7.27e-13,74.3,163,159.0,0.9754601226993864,nr,PSI-BLAST,DSL-LC02
6123,MBC8442731.1,19.298,114.0,1.72e-12,72.0,163,96.0,0.588957055214724,nr,PSI-BLAST,DSL-LC02
6124,YP_009196546.1,15.341,176.0,1.8e-12,74.7,163,152.0,0.9325153374233128,nr,PSI-BLAST,DSL-LC02
6125,MBO7043160.1,20.513,156.0,3.46e-12,72.0,163,133.0,0.8159509202453987,nr,PSI-BLAST,DSL-LC02
6126,YP_009189432.1,14.729,129.0,3.6e-12,72.4,163,106.0,0.6503067484662577,nr,PSI-BLAST,DSL-LC02
6127,QHJ78973.1,14.286,175.0,5.6e-12,73.5,163,151.0,0.9263803680981596,nr,PSI-BLAST,DSL-LC02
6128,UQJ95555.1,17.949,117.0,7.65e-12,70.5,163,109.0,0.6687116564417178,nr,PSI-BLAST,DSL-LC02
6129,NCV19663.1,19.737,152.0,1.78e-11,70.5,163,118.0,0.7239263803680982,nr,PSI-BLAST,DSL-LC02
6130,DAU74324.1,16.564,163.0,2.05e-11,70.5,163,133.0,0.8159509202453987,nr,PSI-BLAST,DSL-LC02
6131,YP_009618225.1,15.909,132.0,2.34e-11,70.8,163,126.0,0.7730061349693251,nr,PSI-BLAST,DSL-LC02
6132,DAJ41877.1,17.683,164.0,3.71e-11,69.7,163,134.0,0.8220858895705522,nr,PSI-BLAST,DSL-LC02
6133,MEC8996440.1,23.889,180.0,5.8e-11,70.8,163,152.0,0.9325153374233128,nr,PSI-BLAST,DSL-LC02
6134,XAI71209.1,19.101,178.0,1.5e-10,68.5,163,150.0,0.9202453987730062,nr,PSI-BLAST,DSL-LC02
6135,UGO48220.1,16.667,132.0,1.82e-10,68.1,163,126.0,0.7730061349693251,nr,PSI-BLAST,DSL-LC02
6136,NBP58177.1,20.896,134.0,2.01e-10,67.4,163,112.0,0.6871165644171779,nr,PSI-BLAST,DSL-LC02
6137,YP_009147558.1,15.254,177.0,2.11e-10,68.1,163,137.0,0.8404907975460123,nr,PSI-BLAST,DSL-LC02
6138,MAH03926.1,21.324,136.0,2.76e-10,66.2,163,111.0,0.6809815950920245,nr,PSI-BLAST,DSL-LC02
6139,MBT4950851.1,23.404,141.0,3.11e-10,66.2,163,116.0,0.7116564417177914,nr,PSI-BLAST,DSL-LC02
6140,YP_009842017.1,16.667,96.0,4.79e-10,67.0,163,85.0,0.5214723926380368,nr,PSI-BLAST,DSL-LC02
6141,DAO73083.1,18.824,85.0,1.13e-09,66.2,163,83.0,0.50920245398773,nr,PSI-BLAST,DSL-LC02
6142,BCU94434.1,19.149,94.0,1.98e-09,62.0,163,94.0,0.5766871165644172,nr,PSI-BLAST,DSL-LC02
6143,WP_349043838.1,17.757,107.0,3.55e-09,64.7,163,102.0,0.6257668711656442,nr,PSI-BLAST,DSL-LC02
6144,HBN6048882.1,17.241,116.0,3.56e-09,62.4,163,95.0,0.5828220858895705,nr,PSI-BLAST,DSL-LC02
6145,WP_276339423.1,15.625,96.0,4.16e-09,64.7,163,85.0,0.5214723926380368,nr,PSI-BLAST,DSL-LC02
6146,CAD5240754.1,15.464,97.0,4.96e-09,64.3,163,86.0,0.5276073619631901,nr,PSI-BLAST,DSL-LC02
6147,HAW81271.1,22.222,135.0,2.49e-08,62.0,163,112.0,0.6871165644171779,nr,PSI-BLAST,DSL-LC02
6148,YP_009854086.1,19.251,187.0,3.66e-08,62.0,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
6149,WPJ72151.1,14.384,146.0,3.85e-08,62.0,163,113.0,0.6932515337423313,nr,PSI-BLAST,DSL-LC02
6150,DAF95477.1,22.807,57.0,3.91e-08,58.1,163,52.0,0.3190184049079754,nr,PSI-BLAST,DSL-LC02
6151,YP_009277048.1,17.964,167.0,1.84e-07,60.4,163,133.0,0.8159509202453987,nr,PSI-BLAST,DSL-LC02
6152,WIC41411.1,18.378,185.0,2.25e-07,60.1,163,153.0,0.9386503067484664,nr,PSI-BLAST,DSL-LC02
6153,MBM3202293.1,19.403,134.0,2.78e-07,58.9,163,107.0,0.656441717791411,nr,PSI-BLAST,DSL-LC02
6154,BBI90996.1,17.222,180.0,2.86e-07,59.7,163,147.0,0.901840490797546,nr,PSI-BLAST,DSL-LC02
6155,YP_009873981.1,17.222,180.0,3.35e-07,59.3,163,147.0,0.901840490797546,nr,PSI-BLAST,DSL-LC02
6156,YP_009838247.1,17.341,173.0,4.1e-07,58.9,163,133.0,0.8159509202453987,nr,PSI-BLAST,DSL-LC02
6157,HAI39482.1,20.0,105.0,7.37e-07,56.2,163,83.0,0.50920245398773,nr,PSI-BLAST,DSL-LC02
6158,AUR97775.1,18.391,174.0,1.17e-06,57.7,163,134.0,0.8220858895705522,nr,PSI-BLAST,DSL-LC02
6159,HCT53429.1,18.367,98.0,1.32e-06,55.0,163,87.0,0.5337423312883436,nr,PSI-BLAST,DSL-LC02
6160,YP_007006746.1,20.261,153.0,1.51e-06,57.7,163,144.0,0.8834355828220859,nr,PSI-BLAST,DSL-LC02
6161,QZI90530.1,17.391,161.0,1.65e-06,57.4,163,121.0,0.7423312883435583,nr,PSI-BLAST,DSL-LC02
6162,WAW11749.1,17.033,182.0,2.08e-06,57.0,163,142.0,0.8711656441717791,nr,PSI-BLAST,DSL-LC02
6163,YP_009876751.1,18.75,176.0,2.29e-06,57.4,163,145.0,0.8895705521472392,nr,PSI-BLAST,DSL-LC02
6164,YP_003358869.1,16.667,132.0,2.96e-06,56.6,163,103.0,0.6319018404907976,nr,PSI-BLAST,DSL-LC02
6165,MDX9694602.1,26.882,93.0,3.41e-06,55.4,163,86.0,0.5276073619631901,nr,PSI-BLAST,DSL-LC02
6166,AXF41530.1,18.129,171.0,5.19e-06,55.8,163,134.0,0.8220858895705522,nr,PSI-BLAST,DSL-LC02
6167,MBQ5474055.1,23.404,94.0,1.11e-05,55.0,163,89.0,0.5460122699386503,nr,PSI-BLAST,DSL-LC02
6168,MDC1282348.1,16.667,162.0,1.11e-05,54.7,163,132.0,0.8098159509202454,nr,PSI-BLAST,DSL-LC02
6169,QZI89773.1,16.304,92.0,1.27e-05,55.0,163,81.0,0.4969325153374233,nr,PSI-BLAST,DSL-LC02
6170,YP_009833064.1,21.296,108.0,1.27e-05,55.0,163,90.0,0.5521472392638037,nr,PSI-BLAST,DSL-LC02
6171,MAO72036.1,18.692,107.0,1.35e-05,53.9,163,105.0,0.6441717791411042,nr,PSI-BLAST,DSL-LC02
6172,YP_003969159.1,15.306,98.0,1.74e-05,52.4,163,78.0,0.4785276073619632,nr,PSI-BLAST,DSL-LC02
6173,DAJ62286.1,22.449,147.0,1.97e-05,53.9,163,119.0,0.7300613496932515,nr,PSI-BLAST,DSL-LC02
6174,QGT54262.1,26.05,119.0,2.22e-05,53.9,163,117.0,0.7177914110429447,nr,PSI-BLAST,DSL-LC02
6175,YP_214243.1,19.048,147.0,2.39e-05,52.4,163,146.0,0.8957055214723927,nr,PSI-BLAST,DSL-LC02
6176,MDA8752408.1,18.349,109.0,2.77e-05,52.0,163,87.0,0.5337423312883436,nr,PSI-BLAST,DSL-LC02
6177,NCP97778.1,27.434,113.0,2.84e-05,52.7,163,91.0,0.558282208588957,nr,PSI-BLAST,DSL-LC02
6178,QJT70022.1,17.476,103.0,3.48e-05,52.0,163,103.0,0.6319018404907976,nr,PSI-BLAST,DSL-LC02
6179,DAM31263.1,23.81,84.0,4.25e-05,53.1,163,78.0,0.4785276073619632,nr,PSI-BLAST,DSL-LC02
6180,MBO7044679.1,25.0,56.0,4.46e-05,52.7,163,56.0,0.3435582822085889,nr,PSI-BLAST,DSL-LC02
6181,DAS06867.1,28.205,78.0,5.1e-05,53.1,163,73.0,0.4478527607361963,nr,PSI-BLAST,DSL-LC02
6182,NBU97633.1,18.571,140.0,5.12e-05,52.7,163,138.0,0.8466257668711656,nr,PSI-BLAST,DSL-LC02
